,ACS_GEO_ID,ACS_GEO_ID2,STFIPS,AREATYPE,AREA,TOTAL_POPULATION,CIVILIAN_LABOR_FORCE,NUMBER_EMPLOYED,UNEMPLOYMENT_RATE,MEDIAN_HOUSEHOLD_INCOME,PER_CAPITA_INCOME,POVERTY_RATE,HIGH_SCHOOL_GRADUATE,BACHELOR_DEGREE_GRADUATE,MEDIAN_GROSS_RENT,RENT_PERCENT_INCOME,MEDIAN_HOUSING_VALUE,OWNER_COST_PERCENT_INCOME,MEAN_TRAVEL_TIME_TO_WORK,CIVILIAN_VETERANS,AREANAME_UNUSED
3431,310M500US11500,11500,1,21,11500,114618,52106,47896,8.1,47255,25345,17.9,84.4,18.5,716,27.6,118000,14.8,25.0,10.8,"Anniston-Oxford, AL Metro Area"
3432,310M500US11540,11540,55,21,11540,235628,131463,127990,2.6,67616,33710,7.4,94.1,29.6,804,24.6,171300,16.9,20.1,7.0,"Appleton, WI Metro Area"
3433,310M500US11640,11640,72,21,11640,180567,59119,51319,13.2,17954,10718,47.6,74.5,22.6,438,33.9,95900,14.0,27.5,2.7,"Arecibo, PR Metro Area"
3434,310M500US11700,11700,37,21,11700,454351,224089,216756,3.3,52735,31641,12.2,90.2,35.5,911,30.3,220600,16.8,21.4,8.9,"Asheville, NC Metro Area"
3435,310M500US12940,12940,22,21,12940,854318,426014,400021,6.1,58912,31082,15.9,87.4,27.6,922,31.2,181700,14.7,27.0,6.1,"Baton Rouge, LA Metro Area"
3436,310M500US12980,12980,26,21,12980,134212,64065,60032,6.3,48607,26855,16.4,91.0,21.0,751,29.9,110000,16.6,20.6,9.1,"Battle Creek, MI Metro Area"
3437,310M500US12020,12020,13,21,12020,208457,104815,99468,5.1,47214,27653,22.0,87.8,39.4,853,33.6,178700,16.6,21.8,5.5,"Athens-Clarke County, GA Metro Area"
3438,310M500US12060,12060,13,21,12060,5862424,3074809,2915977,5.2,68316,35296,12.1,89.6,38.6,1156,29.6,217000,17.7,32.2,7.0,"Atlanta-Sandy Springs-Alpharetta, GA Metro Area"
3439,310M500US12100,12100,34,21,12100,266105,139120,127399,8.4,62110,33284,13.3,87.0,28.1,1120,34.3,217900,23.9,24.9,5.9,"Atlantic City-Hammonton, NJ Metro Area"
3440,310M500US12220,12220,1,21,12220,161152,78849,74770,5.2,51463,27860,19.6,90.9,35.3,856,31.4,169300,16.0,23.1,7.9,"Auburn-Opelika, AL Metro Area"
3441,310M500US12260,12260,13,21,12260,599616,272902,253787,7.0,53269,27469,16.4,87.1,25.7,877,31.1,146100,16.2,24.5,12.1,"Augusta-Richmond County, GA-SC Metro Area"
3442,310M500US12420,12420,48,21,12420,2114441,1181539,1132080,4.2,76844,39827,10.8,89.9,44.8,1273,29.0,281500,18.8,27.2,6.6,"Austin-Round Rock-Georgetown, TX Metro Area"
3443,310M500US12540,12540,6,21,12540,887641,380904,343445,9.8,53350,23326,21.0,74.1,16.4,978,32.8,213900,19.8,23.3,5.7,"Bakersfield, CA Metro Area"
3444,310M500US12580,12580,24,21,12580,2796733,1485980,1410244,5.1,81598,41465,10.1,91.0,40.3,1295,29.6,298500,18.9,31.4,8.0,"Baltimore-Columbia-Towson, MD Metro Area"
3445,310M500US12620,12620,23,21,12620,151774,76790,72962,5.0,50808,28523,14.8,92.0,27.7,799,29.3,144700,17.1,22.4,9.1,"Bangor, ME Metro Area"
3446,310M500US12700,12700,25,21,12700,213496,110233,105715,4.1,74336,44505,6.4,95.5,43.4,1311,32.7,393500,21.3,23.9,9.6,"Barnstable Town, MA Metro Area"
3447,310M500US13020,13020,26,21,13020,104104,50255,47048,6.4,48819,27469,15.8,90.5,19.3,663,27.9,102000,16.5,22.8,9.2,"Bay City, MI Metro Area"
3448,310M500US13140,13140,48,21,13140,395174,176166,167842,4.7,54016,28211,15.9,85.5,18.4,857,27.9,114500,14.3,22.4,7.9,"Beaumont-Port Arthur, TX Metro Area"
3449,310M500US13220,13220,54,21,13220,118828,47756,43968,7.9,42817,23885,19.3,85.2,17.1,671,29.6,101800,14.2,26.3,10.0,"Beckley, WV Metro Area"
3450,310M500US13380,13380,53,21,13380,220821,113632,107180,5.7,62984,32267,14.1,92.8,34.3,1060,32.4,345700,19.6,22.0,8.1,"Bellingham, WA Metro Area"
3451,310M500US13460,13460,41,21,13460,186251,96288,91092,5.4,67043,35507,10.8,93.7,35.4,1208,30.4,364600,20.1,19.5,9.9,"Bend, OR Metro Area"
3452,310M500US36780,36780,55,21,36780,170411,90771,87992,3.1,58543,32571,11.3,92.9,28.3,766,25.7,152500,16.9,18.5,8.2,"Oshkosh-Neenah, WI Metro Area"
3453,310M500US36980,36980,21,21,36980,118477,56389,53427,5.3,52046,28263,16.2,89.5,21.3,755,27.7,129400,15.6,20.9,8.1,"Owensboro, KY Metro Area"
3454,310M500US36100,36100,12,21,36100,353526,137318,125900,8.3,45371,25839,16.1,87.6,20.1,896,29.9,139900,16.2,25.7,12.6,"Ocala, FL Metro Area"
3455,310M500US36140,36140,34,21,36140,93086,44891,41841,6.8,67074,40389,9.8,92.5,32.8,1169,37.0,300500,22.3,22.8,8.9,"Ocean City, NJ Metro Area"
3456,310M500US36220,36220,48,21,36220,160579,79806,74960,6.1,62973,28954,11.9,76.0,15.4,1059,25.0,140500,14.7,23.7,5.0,"Odessa, TX Metro Area"
3457,310M500US36260,36260,49,21,36260,662875,325592,315169,3.2,75062,29411,7.4,93.5,31.4,982,26.1,255500,17.6,23.0,7.5,"Ogden-Clearfield, UT Metro Area"
3458,310M500US36420,36420,40,21,36420,1382841,696064,666130,4.3,59084,31301,13.9,89.0,30.5,876,27.7,157600,16.5,23.0,9.1,"Oklahoma City, OK Metro Area"
3459,310M500US36500,36500,53,21,36500,279711,137582,128801,6.4,72003,35169,10.4,93.7,35.7,1218,31.3,287900,19.3,26.8,13.4,"Olympia-Lacey-Tumwater, WA Metro Area"
3460,310M500US36540,36540,31,21,36540,931779,502319,484137,3.6,67885,34825,10.3,91.7,36.3,927,27.5,171000,17.7,20.5,9.0,"Omaha-Council Bluffs, NE-IA Metro Area"
3461,310M500US37100,37100,6,21,37100,847263,438092,415752,5.1,88131,38595,8.9,85.0,33.8,1776,33.8,588400,22.2,27.2,6.1,"Oxnard-Thousand Oaks-Ventura, CA Metro Area"
3462,310M500US37340,37340,12,21,37340,585507,266313,252483,5.2,56775,32176,11.8,92.2,30.2,1068,30.9,196400,17.4,25.2,13.7,"Palm Bay-Melbourne-Titusville, FL Metro Area"
3463,310M500US37460,37460,12,21,37460,182161,87174,82767,5.1,54316,29290,14.6,90.7,23.7,1049,30.5,178400,17.9,24.0,15.1,"Panama City, FL Metro Area"
3464,310M500US37620,37620,54,21,37620,90758,39865,38022,4.6,47218,27460,16.8,89.4,21.2,710,29.6,122300,13.5,21.0,9.7,"Parkersburg-Vienna, WV Metro Area"
3465,310M500US37860,37860,12,21,37860,488246,225395,212077,5.9,56007,29335,12.4,90.8,27.0,1015,29.2,164000,17.2,25.1,15.6,"Pensacola-Ferry Pass-Brent, FL Metro Area"
3466,310M500US37900,37900,17,21,37900,406883,197750,186107,5.9,59397,32575,12.2,91.7,27.7,764,27.0,132000,16.2,20.6,7.9,"Peoria, IL Metro Area"
3467,310M500US37980,37980,42,21,37980,6079130,3194645,3000622,6.1,72343,39091,12.4,90.7,37.9,1143,30.5,250700,19.5,30.2,6.1,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area"
3468,310M500US38060,38060,4,21,38060,4761603,2347666,2226016,5.2,63883,32522,13.7,87.5,31.5,1124,29.1,250000,17.8,26.8,8.0,"Phoenix-Mesa-Chandler, AZ Metro Area"
3469,310M500US38220,38220,5,21,38220,90865,35290,32409,8.2,41798,20725,21.6,85.6,16.5,725,28.4,83300,14.4,21.7,7.6,"Pine Bluff, AR Metro Area"
3470,310M500US38300,38300,42,21,38300,2331447,1219415,1160844,4.8,60535,36208,11.2,93.9,34.9,831,27.3,154000,16.1,27.0,8.2,"Pittsburgh, PA Metro Area"
3471,310M500US38340,38340,25,21,38340,126425,67214,64008,4.8,59230,35616,10.9,91.3,33.6,872,30.5,216100,19.4,19.8,8.0,"Pittsfield, MA Metro Area"
3472,310M500US38540,38540,16,21,38540,93436,43341,40897,5.6,51429,24934,16.0,91.3,26.8,689,26.8,159100,16.1,18.2,8.1,"Pocatello, ID Metro Area"
3473,310M500US38660,38660,72,21,38660,226117,75815,62658,17.4,17683,10871,50.9,76.8,25.4,402,30.1,95300,13.9,25.2,3.2,"Ponce, PR Metro Area"
3474,310M500US38860,38860,23,21,38860,532075,299591,289619,3.3,70266,38434,8.5,94.3,41.0,1060,28.8,263300,19.4,25.0,8.7,"Portland-South Portland, ME Metro Area"
3475,310M500US38900,38900,41,21,38900,2445761,1319898,1257931,4.7,74792,38544,10.6,92.1,39.8,1271,29.9,368800,19.7,27.1,7.4,"Portland-Vancouver-Hillsboro, OR-WA Metro Area"
3476,310M500US38940,38940,12,21,38940,472012,209230,198176,5.3,55153,32203,12.2,87.9,26.0,1162,33.3,210100,19.1,27.3,10.2,"Port St. Lucie, FL Metro Area"
3477,310M500US39100,39100,36,21,39100,673839,338046,322466,4.6,80534,37197,10.5,90.4,32.5,1240,33.2,276500,21.7,33.3,6.4,"Poughkeepsie-Newburgh-Middletown, NY Metro Area"
3478,310M500US39150,39150,4,21,39150,228067,93401,88037,5.7,52451,30341,13.0,91.0,25.9,947,29.7,252000,17.9,23.4,13.8,"Prescott Valley-Prescott, AZ Metro Area"
3479,310M500US39300,39300,44,21,39300,1618268,865108,818548,5.4,67818,35991,12.0,87.7,32.3,968,28.9,276900,20.3,26.5,6.4,"Providence-Warwick, RI-MA Metro Area"
3480,310M500US39340,39340,49,21,39340,616791,296708,285964,3.6,74387,26153,10.7,94.5,40.3,1054,28.9,303300,18.2,21.9,3.6,"Provo-Orem, UT Metro Area"
3481,310M500US39380,39380,8,21,39380,165982,74120,68559,7.5,46783,25051,18.9,89.7,21.8,829,32.5,164600,18.4,22.2,10.8,"Pueblo, CO Metro Area"
3482,310M500US39460,39460,12,21,39460,181067,66178,62286,5.9,51499,32144,11.1,90.6,23.4,1032,34.7,195400,17.4,24.8,14.3,"Punta Gorda, FL Metro Area"
3483,310M500US39540,39540,55,21,39540,195602,99022,94772,4.3,61336,31572,12.4,90.5,25.2,857,29.6,176000,18.2,24.4,8.2,"Racine, WI Metro Area"
3484,310M500US39580,39580,37,21,39580,1332311,721043,690682,4.2,75851,38370,9.8,91.7,46.8,1113,27.5,249800,16.9,26.6,6.8,"Raleigh-Cary, NC Metro Area"
3485,310M500US39660,39660,46,21,39660,138402,71414,68616,3.9,57615,31260,12.4,93.7,30.6,846,28.3,188400,18.6,18.5,13.0,"Rapid City, SD Metro Area"
3486,310M500US39740,39740,42,21,39740,418025,218529,205648,5.9,63728,31571,12.0,86.7,24.9,939,30.3,178700,19.1,25.2,6.9,"Reading, PA Metro Area"
3487,310M500US39820,39820,6,21,39820,179212,78414,74134,5.5,54667,29720,16.7,91.1,22.2,1039,31.6,252300,19.8,20.5,9.8,"Redding, CA Metro Area"
3488,310M500US39900,39900,32,21,39900,460924,246232,233221,5.3,64801,36087,11.2,88.7,30.8,1074,28.5,333000,18.5,22.1,9.1,"Reno, NV Metro Area"
3489,310M500US40420,40420,17,21,40420,338356,171968,158497,7.8,56027,29699,14.7,87.4,23.0,803,28.7,124800,17.5,23.6,7.6,"Rockford, IL Metro Area"
3490,310M500US40580,40580,37,21,40580,146678,69816,64885,7.1,44559,24973,18.2,84.0,18.2,756,29.3,111100,17.7,22.9,7.8,"Rocky Mount, NC Metro Area"
3491,310M500US40660,40660,13,21,40660,97369,44108,41723,5.4,48336,25776,18.4,82.4,20.9,762,29.4,132400,16.0,23.5,8.4,"Rome, GA Metro Area"
3492,310M500US40900,40900,6,21,40900,2315980,1135454,1066944,6.0,72280,35563,13.4,89.3,33.5,1290,32.2,387500,20.6,27.6,7.0,"Sacramento-Roseville-Folsom, CA Metro Area"
3493,310M500US40980,40980,26,21,40980,191821,88927,82783,6.9,48000,28030,18.0,89.4,20.8,780,31.8,101300,16.1,22.2,8.1,"Saginaw, MI Metro Area"
3494,310M500US40060,40060,51,21,40060,1269530,675240,641274,5.0,68529,36413,11.2,89.9,37.4,1117,30.0,237500,17.9,25.3,8.6,"Richmond, VA Metro Area"
3495,310M500US40140,40140,6,21,40140,4560470,2106490,1947248,7.6,65121,27003,14.8,81.1,21.7,1326,34.2,341300,22.4,32.8,6.3,"Riverside-San Bernardino-Ontario, CA Metro Area"
3496,310M500US40220,40220,51,21,40220,313009,156112,149052,4.5,56596,31862,12.9,89.4,27.7,845,28.3,180100,16.6,24.9,8.9,"Roanoke, VA Metro Area"
3497,310M500US40340,40340,27,21,40340,217964,120164,116529,3.0,73697,38754,8.3,94.1,38.7,908,27.5,201100,16.5,20.1,7.3,"Rochester, MN Metro Area"
3498,310M500US40380,40380,36,21,40380,1072877,554463,526130,5.1,60102,33188,13.4,90.4,35.1,902,31.3,144400,17.6,21.6,6.6,"Rochester, NY Metro Area"
3499,310M500US41060,41060,27,21,41060,198581,112509,107628,4.3,61985,30759,12.4,91.7,26.6,814,26.8,182700,17.2,21.5,7.7,"St. Cloud, MN Metro Area"
3500,310M500US41100,41100,49,21,41100,165811,71421,68915,3.5,59839,29010,11.8,92.9,28.1,1015,28.3,283800,18.4,17.3,8.8,"St. George, UT Metro Area"
3501,310M500US41140,41140,29,21,41140,126173,60446,57985,4.1,52810,26109,15.2,88.8,20.9,768,26.1,123100,15.1,18.6,9.0,"St. Joseph, MO-KS Metro Area"
3502,310M500US41180,41180,29,21,41180,2805190,1469943,1397108,5.0,63705,35753,11.3,91.9,34.4,902,28.6,172700,17.0,25.9,8.4,"St. Louis, MO-IL Metro Area"
3503,310M500US41420,41420,41,21,41420,422678,202640,191127,5.7,60178,27751,13.9,86.3,24.9,986,29.8,250800,19.4,24.5,8.1,"Salem, OR Metro Area"
3504,310M500US41500,41500,6,21,41500,433410,197404,187708,4.9,71015,30073,13.1,71.5,24.7,1495,32.5,516600,21.7,23.4,5.4,"Salinas, CA Metro Area"
3505,310M500US41540,41540,24,21,41540,404417,191903,181308,5.5,60446,32880,12.6,88.0,27.3,1024,31.6,234800,17.9,24.9,9.4,"Salisbury, MD-DE Metro Area"
3506,310M500US41620,41620,49,21,41620,1201043,644406,621198,3.6,74842,32829,9.0,90.8,35.0,1114,27.9,298600,18.1,22.7,4.9,"Salt Lake City, UT Metro Area"
3507,310M500US41660,41660,48,21,41660,120837,58065,55776,3.9,53883,29484,13.4,86.4,24.2,881,28.7,140000,15.8,17.9,10.6,"San Angelo, TX Metro Area"
3508,310M500US41700,41700,48,21,41700,2468193,1203743,1142172,5.1,60327,29071,14.4,85.1,28.2,1024,29.4,171000,17.4,26.6,10.7,"San Antonio-New Braunfels, TX Metro Area"
3509,310M500US41740,41740,6,21,41740,3316073,1690177,1588732,6.0,78980,38073,11.6,87.4,38.8,1658,33.3,563700,22.5,26.5,8.6,"San Diego-Chula Vista-Carlsbad, CA Metro Area"
3510,310M500US41860,41860,6,21,41860,4701332,2608110,2490810,4.5,106025,55252,9.0,89.1,49.7,1905,28.4,840600,20.9,34.3,4.1,"San Francisco-Oakland-Berkeley, CA Metro Area"
3511,310M500US41900,41900,72,21,41900,125324,37198,31706,14.8,16151,9594,52.4,70.0,22.4,447,33.5,94300,13.8,26.1,2.4,"San Germán, PR Metro Area"
3512,310M500US41940,41940,6,21,41940,1987846,1075239,1028441,4.4,122478,55547,7.5,88.1,51.5,2249,28.5,968800,20.3,29.5,3.5,"San Jose-Sunnyvale-Santa Clara, CA Metro Area"
3513,310M500US41980,41980,72,21,41980,2100207,836047,703136,15.9,23156,14491,39.9,78.5,28.0,517,32.2,123100,16.6,31.2,2.9,"San Juan-Bayamón-Caguas, PR Metro Area"
3514,310M500US42540,42540,42,21,42540,555642,278627,264037,5.2,53491,29354,14.5,90.4,24.8,789,27.5,139400,17.3,22.6,8.3,"Scranton--Wilkes-Barre, PA Metro Area"
3515,310M500US42660,42660,53,21,42660,3871323,2119175,2025947,4.4,86856,45750,9.0,92.6,43.0,1492,28.8,436100,20.1,31.1,7.9,"Seattle-Tacoma-Bellevue, WA Metro Area"
3516,310M500US42680,42680,12,21,42680,153989,62704,58626,6.5,54740,36516,11.4,89.4,29.1,959,32.9,202300,16.8,22.9,11.9,"Sebastian-Vero Beach, FL Metro Area"
3517,310M500US42700,42700,12,21,42700,103437,37078,33555,9.5,40942,25752,18.6,85.7,17.2,816,32.0,108100,14.3,20.6,12.3,"Sebring-Avon Park, FL Metro Area"
3518,310M500US42020,42020,6,21,42020,282165,137209,131679,4.0,73518,37233,12.5,91.3,35.4,1476,32.3,574000,21.6,21.7,7.3,"San Luis Obispo-Paso Robles, CA Metro Area"
3519,310M500US42100,42100,6,21,42100,273962,144670,136406,5.7,82234,41312,13.1,86.3,40.8,1717,35.2,756600,21.8,27.7,4.6,"Santa Cruz-Watsonville, CA Metro Area"
3520,310M500US42140,42140,35,21,42140,149293,73379,70383,4.1,61200,38520,12.8,89.3,41.0,1048,28.6,291800,17.7,22.5,8.0,"Santa Fe, NM Metro Area"
3521,310M500US42200,42200,6,21,42200,444829,226585,213438,5.8,74624,36039,13.5,80.9,34.2,1643,33.4,577400,20.8,20.5,6.1,"Santa Maria-Santa Barbara, CA Metro Area"
3522,310M500US42220,42220,6,21,42220,499772,267732,256074,4.4,81018,42178,9.2,88.8,35.5,1621,32.4,609600,21.6,25.6,6.4,"Santa Rosa-Petaluma, CA Metro Area"
3523,310M500US42340,42340,13,21,42340,386036,197250,183673,6.9,59459,32088,13.7,89.8,31.5,1086,29.8,188900,18.1,24.4,10.8,"Savannah, GA Metro Area"
3524,310M500US43100,43100,55,21,43100,115178,61520,59602,3.1,60696,31510,7.2,93.2,25.1,727,23.4,159700,16.7,18.2,7.3,"Sheboygan, WI Metro Area"
3525,310M500US43300,43300,48,21,43300,131014,63897,60989,4.6,54815,28011,13.1,88.7,20.4,874,28.2,137400,16.7,25.1,10.0,"Sherman-Denison, TX Metro Area"
3526,310M500US43340,43340,22,21,43340,399619,179544,167976,6.4,46407,27263,21.3,87.5,23.4,832,34.2,155400,15.9,21.9,9.7,"Shreveport-Bossier City, LA Metro Area"
3527,310M500US43420,43420,4,21,43420,125867,46720,43760,6.3,49260,26819,16.6,87.4,23.1,783,27.4,146800,15.5,20.7,19.2,"Sierra Vista-Douglas, AZ Metro Area"
3528,310M500US43580,43580,19,21,43580,143846,76073,73091,3.9,59937,29633,12.6,86.3,22.5,797,25.5,126200,14.6,18.1,7.2,"Sioux City, IA-NE-SD Metro Area"
3529,310M500US43620,43620,46,21,43620,259348,147298,143370,2.7,65621,33453,8.7,92.9,33.5,829,26.3,193300,17.0,18.6,7.5,"Sioux Falls, SD Metro Area"
3530,310M500US43780,43780,18,21,43780,321739,160353,152613,4.8,53323,28709,14.9,88.4,27.8,788,28.7,131500,15.0,21.9,6.7,"South Bend-Mishawaka, IN-MI Metro Area"
3531,310M500US43900,43900,45,21,43900,307617,150183,141860,5.5,52332,27240,14.0,85.7,24.5,794,28.4,141400,15.5,23.0,7.7,"Spartanburg, SC Metro Area"
3532,310M500US44060,44060,53,21,44060,550160,264296,249447,5.6,56410,30801,13.7,93.6,29.7,902,29.9,222400,18.3,22.5,11.2,"Spokane-Spokane Valley, WA Metro Area"
3533,310M500US44100,44100,17,21,44100,209167,106493,100351,5.8,62533,35603,14.2,92.6,33.9,818,28.4,141500,15.8,20.1,8.4,"Springfield, IL Metro Area"
3534,310M500US44140,44140,25,21,44140,699480,358815,338550,5.6,59419,31941,14.8,88.5,32.8,948,32.1,228100,19.6,23.3,6.7,"Springfield, MA Metro Area"
3535,310M500US44180,44180,29,21,44180,462434,224921,216369,3.8,48549,26806,15.2,90.8,27.6,762,28.9,147700,16.3,22.3,8.4,"Springfield, MO Metro Area"
3536,310M500US44220,44220,39,21,44220,134726,65321,60958,6.7,50873,27066,14.9,88.7,18.7,749,26.7,115500,15.8,22.5,11.1,"Springfield, OH Metro Area"
3537,310M500US44300,44300,42,21,44300,161960,80466,77182,4.1,60403,30753,18.2,94.3,45.5,1000,34.9,234900,17.2,20.4,5.8,"State College, PA Metro Area"
3538,310M500US44420,44420,51,21,44420,121651,59864,57604,3.8,57140,29661,10.7,87.6,25.6,863,27.0,198600,17.2,23.1,9.2,"Staunton, VA Metro Area"
3539,310M500US44700,44700,6,21,44700,742603,339463,313129,7.8,64432,27521,14.5,79.3,18.8,1208,32.3,342100,20.9,34.2,5.4,"Stockton, CA Metro Area"
3540,310M500US44940,44940,45,21,44940,140714,61085,55074,9.8,44486,23306,19.7,83.7,18.2,774,29.3,112300,15.6,23.7,12.6,"Sumter, SC Metro Area"
3541,310M500US45060,45060,36,21,45060,652416,328230,310414,5.4,60337,32634,14.2,90.6,31.8,853,29.0,137200,16.8,21.3,7.4,"Syracuse, NY Metro Area"
3542,310M500US45220,45220,12,21,45220,382197,195966,182170,7.0,51874,28766,20.0,90.6,38.4,991,33.9,177600,16.3,23.0,7.2,"Tallahassee, FL Metro Area"
3543,310M500US45300,45300,12,21,45300,3097859,1520342,1436245,5.5,55285,32276,13.5,89.6,30.4,1115,31.4,193500,18.2,27.7,9.8,"Tampa-St. Petersburg-Clearwater, FL Metro Area"
3544,310M500US45460,45460,18,21,45460,186908,88136,82619,6.3,48591,25165,16.6,88.9,20.2,722,30.4,92900,14.7,23.0,8.5,"Terre Haute, IN Metro Area"
3545,310M500US45500,45500,48,21,45500,149292,63815,59715,6.4,47377,26002,17.6,88.1,18.8,742,29.0,111500,14.5,19.8,9.5,"Texarkana, TX-AR Metro Area"
3546,310M500US45540,45540,12,21,45540,125044,26240,25261,3.7,57226,35560,8.2,92.1,31.8,914,37.0,258600,14.8,24.9,16.8,"The Villages, FL Metro Area"
3547,310M500US45780,45780,39,21,45780,644137,331043,310516,6.2,52601,30234,16.3,90.5,26.8,752,27.8,130900,16.8,21.2,7.2,"Toledo, OH Metro Area"
3548,310M500US45820,45820,20,21,45820,232778,116843,112007,4.1,57603,30488,11.1,92.5,28.7,809,27.7,133800,16.6,20.4,9.8,"Topeka, KS Metro Area"
3549,310M500US45940,45940,34,21,45940,367922,191988,180235,6.1,81057,43086,11.6,88.5,42.6,1266,31.1,291100,21.4,28.3,4.2,"Trenton-Princeton, NJ Metro Area"
3550,310M500US46060,46060,4,21,46060,1027207,479760,446383,7.0,53379,29707,16.8,88.4,32.4,907,30.5,184100,17.5,24.9,10.6,"Tucson, AZ Metro Area"
3551,310M500US46140,46140,40,21,46140,990544,493155,466764,5.4,55739,30633,14.3,89.4,27.7,852,27.6,150500,16.2,21.8,8.4,"Tulsa, OK Metro Area"
3552,310M500US46220,46220,1,21,46220,250681,115982,108435,6.5,50408,25759,19.2,87.1,27.4,819,31.5,159500,16.4,24.1,6.3,"Tuscaloosa, AL Metro Area"
3553,310M500US46300,46300,16,21,46300,108599,53072,51292,3.4,52919,24502,15.3,85.0,19.7,791,27.6,166400,18.2,18.2,8.7,"Twin Falls, ID Metro Area"
3554,310M500US46340,46340,48,21,46340,227449,107668,101856,5.4,56810,28483,15.4,85.8,26.4,941,28.7,158600,16.9,24.4,6.9,"Tyler, TX Metro Area"
3555,310M500US46520,46520,15,21,46520,984821,490262,470749,4.0,85857,36816,8.3,91.9,35.0,1745,33.6,678200,20.9,29.1,10.1,"Urban Honolulu, HI Metro Area"
3556,310M500US46540,46540,36,21,46540,292016,137843,131071,4.9,55757,29297,15.1,88.8,24.8,749,28.0,122200,16.2,20.6,8.5,"Utica-Rome, NY Metro Area"
3557,310M500US46660,46660,13,21,46660,145315,63361,59240,6.5,41647,23320,24.1,85.5,23.2,786,30.5,132100,17.1,20.5,9.1,"Valdosta, GA Metro Area"
3558,310M500US46700,46700,6,21,46700,441829,220169,206978,6.0,81472,35400,9.5,88.4,26.9,1592,31.8,406900,21.4,33.2,9.8,"Vallejo, CA Metro Area"
3559,310M500US47020,47020,48,21,47020,99674,47938,45233,5.6,57163,29249,14.9,83.7,19.8,912,29.2,142500,15.4,20.6,8.2,"Victoria, TX Metro Area"
3560,310M500US47220,47220,34,21,47220,151906,66476,61596,7.3,54149,25694,16.5,79.4,15.6,1069,37.5,162500,21.3,23.6,5.6,"Vineland-Bridgeton, NJ Metro Area"
3561,310M500US47260,47260,51,21,47260,1761729,862878,814519,5.6,66759,33907,11.3,91.4,31.9,1180,30.8,245100,20.1,24.6,16.1,"Virginia Beach-Norfolk-Newport News, VA-NC Metro Area"
3562,310M500US47300,47300,6,21,47300,461898,197528,178687,9.5,49687,21380,23.8,70.8,14.6,942,33.1,205000,20.3,22.6,4.6,"Visalia, CA Metro Area"
3563,310M500US47380,47380,48,21,47380,268361,125818,120521,4.2,49077,25255,19.6,84.3,23.4,864,31.7,138600,16.8,19.9,7.8,"Waco, TX Metro Area"
3564,310M500US47460,47460,53,21,47460,60365,27963,26646,4.7,57858,29035,13.3,88.3,29.8,926,32.8,224800,17.1,16.0,9.6,"Walla Walla, WA Metro Area"
3565,310M500US47580,47580,13,21,47580,180652,87926,81988,6.8,58832,28714,15.1,90.3,27.2,888,28.7,142000,16.4,22.7,14.6,"Warner Robins, GA Metro Area"
3566,310M500US28700,28700,47,21,28700,306546,136149,127982,6.0,44869,26886,16.6,85.8,21.0,663,27.9,134400,14.7,23.4,9.1,"Kingsport-Bristol, TN-VA Metro Area"
3567,310M500US28740,28740,36,21,28740,178665,91872,87223,5.1,64304,34834,13.8,90.7,32.5,1112,34.2,230500,20.4,29.0,6.0,"Kingston, NY Metro Area"
3568,310M500US28940,28940,47,21,28940,853337,419809,399309,4.9,54636,31140,14.6,89.0,29.7,833,28.6,171300,15.7,23.9,9.0,"Knoxville, TN Metro Area"
3569,310M500US28020,28020,26,21,28020,262745,141331,133538,5.5,56511,31975,14.9,93.6,38.8,812,28.5,159300,16.6,20.4,6.4,"Kalamazoo-Portage, MI Metro Area"
3570,310M500US28100,28100,17,21,28100,110637,53738,50949,5.2,58902,27984,14.2,88.2,20.8,887,30.0,147900,18.0,24.6,7.5,"Kankakee, IL Metro Area"
3571,310M500US28140,28140,29,21,28140,2124518,1131796,1087278,3.9,66632,35761,10.5,92.0,37.1,961,27.3,183300,17.3,23.3,7.9,"Kansas City, MO-KS Metro Area"
3572,310M500US28420,28420,53,21,28420,289527,136183,128872,5.4,67310,30181,12.9,85.7,27.0,955,27.9,226700,16.6,21.7,8.0,"Kennewick-Richland, WA Metro Area"
3573,310M500US28660,28660,48,21,28660,444716,188463,174114,7.6,54798,26081,13.6,90.5,23.3,921,28.0,143700,17.6,21.7,21.3,"Killeen-Temple, TX Metro Area"
3574,310M500US29020,29020,18,21,29020,82331,39084,37078,5.1,52373,28129,14.9,89.5,21.6,700,27.2,109500,13.9,19.8,9.2,"Kokomo, IN Metro Area"
3575,310M500US29100,29100,55,21,29100,136542,75282,72779,3.3,58501,32629,12.2,95.0,33.4,825,27.3,173400,17.0,18.9,8.1,"La Crosse-Onalaska, WI-MN Metro Area"
3576,310M500US29180,29180,22,21,29180,489914,236962,221455,6.5,51955,27955,19.1,84.1,23.4,811,29.6,157100,14.4,25.7,6.2,"Lafayette, LA Metro Area"
3577,310M500US29200,29200,18,21,29200,228541,119180,114447,4.0,53321,27665,17.4,91.2,34.5,840,31.6,145800,15.3,19.3,5.6,"Lafayette-West Lafayette, IN Metro Area"
3578,310M500US29340,29340,22,21,29340,208549,98601,93110,5.6,51196,28764,17.0,86.8,21.9,833,29.5,155600,13.4,21.7,8.0,"Lake Charles, LA Metro Area"
